,id,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.playUrl,webVideoUrl,diggCount,shareCount,playCount,commentCount
394,7015947130972032262,7015946918735956742,sonido original,Elguillermico,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015947064324492038.mp3,https://www.tiktok.com/@elguillermico/video/7015947130972032262,540100,35000,3900000,4303
395,7019325747311447301,7013163722231991046,Está Dañada,Ivan Cornejo,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5574dffd09954cebb1d09813d855b78d,https://www.tiktok.com/@lizbanit/video/7019325747311447301,748800,5817,8100000,11900
396,7011936703254383878,6778180696998431493,Hola Juan Carlos,Mati Vega,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1654829928735766.mp3,https://www.tiktok.com/@lhuertas/video/7011936703254383878,37400,1108,722300,135
397,6991470400123243781,6991470244061629189,sonido original,CLUBSEGUIDORESDEJOAQUIN,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991470302194699014.mp3,https://www.tiktok.com/@clubseguidoresdejoaquin/video/6991470400123243781,88600,10800,1700000,747
398,7020067824529919238,6985466106194430746,original sound,🖤dara___queen🖤😈,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6985466056840137498.mp3,https://www.tiktok.com/@fabiola.baglieri/video/7020067824529919238,3500000,9665,29400000,12400
399,7003324540315094278,7003324333581929222,sonido original,delaacruzz🤯⚡️,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003324487143836421.mp3,https://www.tiktok.com/@delacruzphto/video/7003324540315094278,318200,9967,1800000,4588
400,6993173857196608773,6993173558251768582,sonido original,tvsalseo,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6993173766809471749.mp3,https://www.tiktok.com/@tvsalseo/video/6993173857196608773,66600,303,2400000,98
401,7017081205753433350,7017081075860081413,original sound,ragnar.tik.tok,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017081127802374917.mp3,https://www.tiktok.com/@ragnar.tik.tok/video/7017081205753433350,4700000,84000,58500000,16100
402,7004776037003382022,6935486877084420869,original sound,Sir Dean Hurrell,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6935486920774077189.mp3,https://www.tiktok.com/@ainoa.cala/video/7004776037003382022,42200,1303,696300,276
403,7018525327475379462,6817527023196556037,Con el Pompi Pa' 'Rriba,Mala Fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ca1938b898b24a6e8cf15961015cb140,https://www.tiktok.com/@danidavi5/video/7018525327475379462,65600,1321,918800,529
404,7018798133291388165,7018195765038598918,somebodys watching me x another love DJ Lilli,DJ Lilli,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018195854490422021.mp3,https://www.tiktok.com/@robertosny/video/7018798133291388165,9800000,62500,72300000,55900
405,7024116490785787142,7024116301438536454,sonido original,Adrián Romero🍍,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024116386846739205.mp3,https://www.tiktok.com/@adriianromero_/video/7024116490785787142,85400,1239,480500,205
406,7020140643250932997,6921279703555540993,Los Tontos,C. Tangana & Kiko Veneno,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c3d14851db0343ea94ecf0b46d0b42d1,https://www.tiktok.com/@cjas_es/video/7020140643250932997,11500,223,482700,115
